Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Recommended For,Recommended By,Owned Copies,Original Purchase Date,Original Purchase Location,Condition,Condition Description,BCID
18158523,La verdad sobre el caso Harry Quebert,Joël Dicker,"Dicker, Joël",Juan Carlos Durán Romero,"=""""","=""""",5,4.10,Alfaguara,Kindle Edition,639,2013,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
19102611,Los años de peregrinación del chico sin color,Haruki Murakami,"Murakami, Haruki",Gabriel Álvarez Martínez,"=""""","=""""",5,3.86,Tusquets Editores S.A.,Kindle Edition,260,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
22130473,El mundo de afuera,Jorge Franco,"Franco, Jorge",,"=""""","=""""",3,3.63,Alfaguara,Kindle Edition,250,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
49982087,The Thorn Birds,Colleen McCullough,"McCullough, Colleen",,"=""""","=""""",5,4.22,HarperCollins e-books,Kindle Edition,704,2009,1977,,2021/11/27,,,read,,,,1,,,0,,,,,
23951297,Más allá del olvido,Patrick Modiano,"Modiano, Patrick",,"=""""","=""""",4,3.61,Alfaguara,Kindle Edition,115,2014,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
23750967,Underground (Volumen Independiente),Haruki Murakami,"Murakami, Haruki","Fernando Cordobés, Yoko Ogihara","=""""","=""""",5,3.91,Tusquets Editores S.A.,Kindle Edition,560,2014,1997,,2021/11/27,,,read,,,,1,,,0,,,,,
25073422,Hombres sin mujeres,Haruki Murakami,"Murakami, Haruki",Gabriel Álvarez Martínez,"=""""","=""""",5,3.77,Tusquets,Kindle Edition,272,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
24741153,Los cuentos de la peste,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",5,3.70,ALFAGUARA,Kindle Edition,,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
23264419,Así empieza lo malo,Javier Marías,"Marías, Javier",,"=""""","=""""",5,3.97,Alfaguara,Kindle Edition,528,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
25220902,La luz que no puedes ver,Anthony Doerr,"Doerr, Anthony","Carmen M. Cáceres, Andrés Barba","=""""","=""""",4,4.32,SUMA INTERNACIONAL,Kindle Edition,664,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
25577581,Contigo en la distancia,Carla Guelfenbein,"Guelfenbein, Carla",,"=""""","=""""",5,3.83,Alfaguara,Kindle Edition,320,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
25117210,Hombres buenos,Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,3.91,Alfaguara,Kindle Edition,592,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
23011100,El resto es silencio,Carla Guelfenbein,"Guelfenbein, Carla",,"=""""","=""""",3,4.03,ebooks Patagonia,Kindle Edition,304,2012,2008,,2021/11/27,,,read,,,,1,,,0,,,,,
25613944,El amante japonés,Isabel Allende,"Allende, Isabel",,"=""""","=""""",4,3.84,PLAZA & JANES,Kindle Edition,352,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
24818093,Órdenes sagradas,Benjamin Black,"Black, Benjamin",John Banville,"=""""","=""""",3,3.69,Alfaguara,Kindle Edition,263,2015,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
23440570,Vestido de novia,Pierre Lemaitre,"Lemaitre, Pierre","Amaya García Gallego, María Teresa Gallego Urrutia","=""""","=""""",4,3.96,Alfaguara,Kindle Edition,296,2014,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
23645706,Amarres perros. Una autobiografía,Jorge G. Castañeda,"Castañeda, Jorge G.",,"=""""","=""""",5,3.62,Alfaguara,Kindle Edition,552,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
21475410,Memorial del engaño,Jorge Volpi,"Volpi, Jorge",,"=""""","=""""",4,3.55,Alfaguara,Kindle Edition,388,2014,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
18883447,La Paz de los Sepulcros,Jorge Volpi,"Volpi, Jorge",,"=""""","=""""",5,3.42,Editorial Alrevés,Kindle Edition,126,2013,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
24553352,Wind/Pinball: Two novels,Haruki Murakami,"Murakami, Haruki",,"=""""","=""""",5,3.54,Vintage,Kindle Edition,258,2015,1979,,2021/11/27,,,read,,,,1,,,0,,,,,
25645289,La chica del tren,Paula Hawkins,"Hawkins, Paula",Aleix Montoto,"=""""","=""""",4,3.94,Editorial Planeta,Kindle Edition,496,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22925474,El misterio de la orquídea calavera,Élmer Mendoza,"Mendoza, Élmer",,"=""""","=""""",5,3.10,Tusquets Editores S.A. -Mexico,Kindle Edition,224,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
26810910,Las noches de Estrasburgo,Assia Djebar,"Djebar, Assia",,"=""""","=""""",3,3.43,Alfaguara,Kindle Edition,216,2015,1997,,2021/11/27,,,read,,,,1,,,0,,,,,
24706427,Dios se fue de viaje,Beatriz Rivas,"Rivas, Beatriz",,"=""""","=""""",4,3.99,Alfaguara,Kindle Edition,203,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
22845344,El huérfano,Adam Johnson,"Johnson, Adam",Carles Andreu,"=""""","=""""",4,4.03,Seix Barral,Kindle Edition,542,2014,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
26816857,"Mágico, sombrío, impenetrable",Joyce Carol Oates,"Oates, Joyce Carol",,"=""""","=""""",3,3.62,Alfaguara,Kindle Edition,426,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
25814829,Bariloche,Andrés Neuman,"Neuman, Andrés",,"=""""","=""""",4,3.43,ALFAGUARA,Kindle Edition,176,2015,1999,,2021/11/27,,,read,,,,1,,,0,,,,,
24242176,La doble vida de Jesús,Enrique Serna,"Serna, Enrique",,"=""""","=""""",5,3.95,Alfaguara,Kindle Edition,320,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
18917661,La ladrona de libros,Markus Zusak,"Zusak, Markus",,"=""""","=""""",5,4.38,Vintage Espanol,Kindle Edition,544,2012,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
19541210,El tiempo es un canalla,Jennifer Egan,"Egan, Jennifer",Carles Andreu Saburit,"=""""","=""""",4,3.67,"Editorial Minúscula, S.L.",Kindle Edition,407,2011,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
26895418,"Voces de Chernóbil: Crónica del futuro (Voces de utopía, #4)",Svetlana Alexievich,"Alexievich, Svetlana",,"=""""","=""""",3,4.39,DEBOLS!LLO,Kindle Edition,408,2015,1997,,2021/11/27,,,read,,,,1,,,0,,,,,
32730030,El brujo del cuervo,Ngũgĩ wa Thiong'o,"Thiong'o, Ngũgĩ wa",,"=""""","=""""",4,4.20,Alfaguara,Kindle Edition,812,2015,2004,,2021/11/27,,,read,,,,1,,,0,,,,,
26558633,Una sensación extraña,Orhan Pamuk,"Pamuk, Orhan",,"=""""","=""""",5,4.13,LITERATURA RANDOM HOUSE,Kindle Edition,672,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
24443981,El fin del mundo y un despiadado país de las maravillas,Haruki Murakami,"Murakami, Haruki",,"=""""","=""""",5,4.14,Tusquets Editores S.A.,Kindle Edition,624,2013,1985,,2021/11/27,,,read,,,,1,,,0,,,,,
27428219,Un regalo que no esperabas,Daniel Glattauer,"Glattauer, Daniel",,"=""""","=""""",3,3.84,Alfaguara,Kindle Edition,273,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
18742151,"Contra el viento del norte (Contra el viento del norte, #1)",Daniel Glattauer,"Glattauer, Daniel",Macarena González,"=""""","=""""",4,3.87,Alfaguara,Kindle Edition,260,2010,2006,,2021/11/27,,,read,,,,1,,,0,,,,,
26874696,Las elegidas (Mapa de las lenguas),Jorge Volpi,"Volpi, Jorge",,"=""""","=""""",5,3.84,Alfaguara,Kindle Edition,152,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
27391780,La guerra no tiene rostro de mujer,Svetlana Alexievich,"Alexievich, Svetlana",,"=""""","=""""",3,4.50,Debate,Kindle Edition,338,2015,1983,,2021/11/27,,,read,,,,1,,,0,,,,,
25802084,Para que no te pierdas en el barrio,Patrick Modiano,"Modiano, Patrick",María Teresa Gallego Urrutia,"=""""","=""""",5,3.25,Anagrama,Kindle Edition,160,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
25795222,No está solo (Colomba y Dante 1),Sandrone Dazieri,"Dazieri, Sandrone",Xavier González Rovira,"=""""","=""""",5,4.11,ALFAGUARA,Kindle Edition,552,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
26220237,"Every Time I Find the Meaning of Life, They Change It: Wisdom of the Great Philosophers on How to Live",Daniel Klein,"Klein, Daniel",,"=""""","=""""",4,3.98,Penguin Books,Kindle Edition,211,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
28088062,Besar al detective,Élmer Mendoza,"Mendoza, Élmer",,"=""""","=""""",5,3.69,Literatura Random House,Kindle Edition,256,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
25583372,Aurora,Junot Díaz,"Díaz, Junot",,"=""""","=""""",4,3.38,Vintage,Kindle Edition,25,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
25743718,Teoría de las catástrofes,Tryno Maldonado,"Maldonado, Tryno",,"=""""","=""""",3,3.52,Alfaguara,Kindle Edition,456,2012,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
25499561,100 Years of The Best American Short Stories,Heidi Pitlor,"Pitlor, Heidi",Lorrie Moore,"=""""","=""""",5,4.12,Houghton Mifflin Harcourt,Kindle Edition,752,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22433416,Hotel DF,Guillermo Fadanelli,"Fadanelli, Guillermo",,"=""""","=""""",5,3.43,Mondadori,Kindle Edition,296,2012,2010,,2021/11/27,,,read,,,,1,,,0,,,,,
19012297,Canción de tumba,Julián Herbert,"Herbert, Julián",,"=""""","=""""",5,3.98,Literatura Random House,Kindle Edition,208,2011,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
24748311,Muerte súbita (Narrativas hispánicas),Álvaro Enrigue,"Enrigue, Álvaro",,"=""""","=""""",5,3.74,Editorial Anagrama,Kindle Edition,264,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
23637732,Después del invierno,Guadalupe Nettel,"Nettel, Guadalupe",,"=""""","=""""",4,3.75,Editorial Anagrama,Kindle Edition,272,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
18902634,The Goldfinch,Donna Tartt,"Tartt, Donna",,"=""""","=""""",5,3.92,"Little, Brown and Company",Kindle Edition,774,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
28190520,La forma de las ruinas,Juan Gabriel Vásquez,"Vásquez, Juan Gabriel",,"=""""","=""""",5,3.94,ALFAGUARA,Kindle Edition,560,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
25549525,"Irène (Camille Verhœven, #1)",Pierre Lemaitre,"Lemaitre, Pierre",,"=""""","=""""",4,3.93,Alfaguara,Kindle Edition,400,2015,2006,,2021/11/27,,,read,,,,1,,,0,,,,,
29225079,Cinco Esquinas,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",5,3.44,Alfaguara,Kindle Edition,300,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
28577138,La noche de los alfileres,Santiago Roncagliolo,"Roncagliolo, Santiago",,"=""""","=""""",5,3.78,Alfaguara,Kindle Edition,374,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
23983416,Las luminarias,Eleanor Catton,"Catton, Eleanor",,"=""""","=""""",3,3.72,Siruela,Kindle Edition,808,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
29339695,El camino estrecho al norte profundo,Richard Flanagan,"Flanagan, Richard",,"=""""","=""""",3,4.01,LITERATURA RANDOM HOUSE,Kindle Edition,384,2016,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
29388406,El elefante desaparece,Haruki Murakami,"Murakami, Haruki","Yoko Ogihara, Fernando Cordobés","=""""","=""""",5,3.86,Tusquets Editores S.A.,Paperback,352,2016,1993,,2021/11/27,,,read,,,,1,,,0,,,,,
11089527,The Bad Girl,Mario Vargas Llosa,"Llosa, Mario Vargas",,"=""""","=""""",5,4.10,"Farrar, Straus and Giroux",Kindle Edition,,2011,2006,,2021/11/27,,,read,,,,1,,,0,,,,,
11785454,Aunt Julia and the Scriptwriter,Mario Vargas Llosa,"Llosa, Mario Vargas",Helen R. Lane,"=""""","=""""",5,3.93,Picador,Kindle Edition,388,2011,1977,,2021/11/27,,,read,,,,1,,,0,,,,,
24009253,En la corte del lobo,Hilary Mantel,"Mantel, Hilary",José Manuel Álvarez Flórez,"=""""","=""""",4,3.87,Destino,Kindle Edition,702,2011,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
23440317,Una reina en el estrado,Hilary Mantel,"Mantel, Hilary",José Manuel Álvarez Flórez,"=""""","=""""",3,4.20,Destino,Kindle Edition,454,2013,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
29599963,Experimento de amor,Hilary Mantel,"Mantel, Hilary",Albert Vitó i Godina,"=""""","=""""",4,3.65,Ediciones Destino,Kindle Edition,220,2016,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
28965152,Art in Renaissance Venice,Open University,"University, Open",,"=""""","=""""",3,3.62,The Open University,Kindle Edition,83,2016,,,2021/11/27,,,read,,,,1,,,0,,,,,
25179197,The Contemporaries: Travels in the 21st-Century Art World,Roger      White,"White, Roger",,"=""""","=""""",5,3.68,Bloomsbury USA,Kindle Edition,289,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
36125417,Diario de invierno,Paul Auster,"Auster, Paul",Benito Gómez Ibáñez,"=""""","=""""",5,3.88,Booket,Kindle Edition,248,2013,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
28695150,Historia de un canalla,Julia Navarro,"Navarro, Julia",,"=""""","=""""",3,3.24,PLAZA & JANES,Kindle Edition,864,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
29892392,El libro de los Baltimore,Joël Dicker,"Dicker, Joël","María Teresa Gallego Urrutia, Amaya García Gallego","=""""","=""""",4,4.10,ALFAGUARA,Kindle Edition,488,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
19057073,"What Are You Looking At?: The Surprising, Shocking, and Sometimes Strange Story of 150 Years of Modern Art",Will Gompertz,"Gompertz, Will",,"=""""","=""""",5,4.25,Plume,Kindle Edition,465,2012,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
29417819,"13,99 euros",Frédéric Beigbeder,"Beigbeder, Frédéric",Sergi Beltrán,"=""""","=""""",5,3.55,Anagrama,Kindle Edition,272,2016,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
30070064,La noche de la Usina,Eduardo Sacheri,"Sacheri, Eduardo",,"=""""","=""""",4,4.27,Alfaguara,Kindle Edition,376,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
29070003,El ruiseñor,Kristin Hannah,"Hannah, Kristin",,"=""""","=""""",4,4.57,Suma,Kindle Edition,464,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
29808238,El niño terrible y la escritora maldita,Jaime Bayly,"Bayly, Jaime",,"=""""","=""""",5,3.29,Ediciones B,Kindle Edition,368,,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
28088319,Quédate conmigo...,Anna García,"García, Anna",,"=""""","=""""",3,4.14,,Kindle Edition,669,2015,,,2021/11/27,,,read,,,,1,,,0,,,,,
29547687,Pecado,Laura Restrepo,"Restrepo, Laura",,"=""""","=""""",4,3.65,ALFAGUARA,Kindle Edition,352,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
19317918,La amiga estupenda (L'amica geniale #1),Elena Ferrante,"Ferrante, Elena",,"=""""","=""""",3,3.97,LUMEN,Kindle Edition,386,2012,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
19293201,Lugares con genio: Los escritores y sus ciudades (Spanish Edition),Fernando Savater,"Savater, Fernando",,"=""""","=""""",5,3.69,SUDAMERICANA,Kindle Edition,224,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
29979374,Si te vieras con mis ojos,Carlos Franz,"Franz, Carlos",,"=""""","=""""",3,3.79,ALFAGUARA,Kindle Edition,341,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
30229756,Aquiles o el guerrillero y el asesino,Carlos Fuentes,"Fuentes, Carlos",,"=""""","=""""",5,3.62,Alfaguara,Kindle Edition,232,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
8340960,Plato and a Platypus Walk into a Bar: Understanding Philosophy Through Jokes,Thomas Cathcart,"Cathcart, Thomas",,"=""""","=""""",5,3.74,,Kindle Edition,230,,2006,,2021/11/27,,,read,,,,1,,,0,,,,,
11495334,Ulysses,James Joyce,"Joyce, James",,"=""""","=""""",5,3.73,,Kindle Edition,538,,1922,,2021/11/27,,,read,,,,1,,,0,,,,,
29778581,Avenida de los misterios,John Irving,"Irving, John",Carlos Milla Soler,"=""""","=""""",3,3.25,Tusquets Editores S.A.,Kindle Edition,566,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
30044188,Toda la vida,Héctor Aguilar Camín,"Camín, Héctor Aguilar",,"=""""","=""""",5,3.57,Literatura Random House,Kindle Edition,128,2016,,,2021/11/27,,,read,,,,1,,,0,,,,,
25512470,"Outlander (Forastera, #1)",Diana Gabaldon,"Gabaldon, Diana",Carmen Bordeu,"=""""","=""""",4,4.23,Ediciones Salamandra,Kindle Edition,704,2014,1991,,2021/11/27,,,read,,,,1,,,0,,,,,
26225589,Una pasión rusa,Reyes Monforte,"Monforte, Reyes",,"=""""","=""""",3,4.31,Espasa,Kindle Edition,525,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22017123,Un lugar llamado libertad,Ken Follett,"Follett, Ken",,"=""""","=""""",4,3.98,DEBOLS!LLO,Kindle Edition,400,2014,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
23384860,Adiós a los padres (Mapa de las lenguas),Héctor Aguilar Camín,"Camín, Héctor Aguilar",,"=""""","=""""",5,3.99,Literatura Random House,Kindle Edition,344,2014,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
29337448,"Gernika: Historia, amor y suspense",Mario Escobar,"Escobar, Mario",,"=""""","=""""",4,3.57,,Kindle Edition,272,2016,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
24148799,Frank Lloyd Wright,Meryle Secrest,"Secrest, Meryle",,"=""""","=""""",4,3.83,Knopf,Kindle Edition,634,2014,1992,,2021/11/27,,,read,,,,1,,,0,,,,,
19404630,Frank Lloyd Wright: 21 Surprising Stories,Meegan M. Thompson,"Thompson, Meegan M.",,"=""""","=""""",5,3.75,Twenty Marketing Publishing,Kindle Edition,62,2013,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
21920654,Manual de inquisidores,António Lobo Antunes,"Antunes, António Lobo",,"=""""","=""""",4,4.13,DEBOLS!LLO,Kindle Edition,432,2012,1996,,2021/11/27,,,read,,,,1,,,0,,,,,
25535412,"Los crímenes azules (Ethan Bush, #1)",Enrique Laso,"Laso, Enrique",,"=""""","=""""",4,3.80,Amazon Digital Services,Kindle Edition,295,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
31692427,Examen de mi padre,Jorge Volpi,"Volpi, Jorge",,"=""""","=""""",5,4.31,Alfaguara,Kindle Edition,262,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
31213999,La pregunta de sus ojos,Eduardo Sacheri,"Sacheri, Eduardo",,"=""""","=""""",4,3.97,ALFAGUARA,Kindle Edition,320,2011,2005,,2021/11/27,,,read,,,,1,,,0,,,,,
19216890,La casa redonda,Louise Erdrich,"Erdrich, Louise",Susana Glynne Jones de la Higuera,"=""""","=""""",3,3.96,Siruela,Kindle Edition,352,2013,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
30188827,Cero K,Don DeLillo,"DeLillo, Don",Javier Calvo,"=""""","=""""",5,3.20,Seix Barral,Kindle Edition,224,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
18945224,La delicadeza,David Foenkinos,"Foenkinos, David",Isabel González-Gallarza,"=""""","=""""",4,3.72,Seix Barral,Kindle Edition,161,2011,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
19206333,Una misma noche,Leopoldo Brizuela,"Brizuela, Leopoldo",,"=""""","=""""",3,3.01,Alfaguara,Kindle Edition,247,2012,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
22495078,La invención del amor,José Ovejero,"Ovejero, José",,"=""""","=""""",3,3.52,Alfaguara,Kindle Edition,448,2013,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
24150649,Todo se desmorona,Chinua Achebe,"Achebe, Chinua",,"=""""","=""""",3,3.71,DEBOLS!LLO,Kindle Edition,205,2012,1958,,2021/11/27,,,read,,,,1,,,0,,,,,
26108299,Obras de Emilio Salgari: Biblioteca de Grandes Escritores,Emilio Salgari,"Salgari, Emilio",,"=""""","=""""",5,4.33,IberiaLiteratura,Kindle Edition,1231,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
19074798,"Obras Completas de Julio Verne (Veinte mil leguas de viaje submarino, Miguel Strogoff, EL FARO DEL FIN DEL MUNDO, EL CASTILLO DE LOS CÁRPATOS, De la Tierra ... Secreto de Wilhem Storitz)",Jules Verne,"Verne, Jules",,"=""""","=""""",5,4.32,Editorial Medí,Kindle Edition,1590,2011,1929,,2021/11/27,,,read,,,,1,,,0,,,,,
26079125,Obras Completas - Coleccion de León Tolstoi: Biblioteca de Grandes Escritores,Leo Tolstoy,"Tolstoy, Leo",,"=""""","=""""",5,4.60,IberiaLiteratura,Kindle Edition,,2015,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
18681063,Historia verdadera de la conquista de la Nueva España,Bernal Díaz del Castillo,"Castillo, Bernal Díaz del",,"=""""","=""""",5,4.12,,Kindle Edition,274,2013,1568,,2021/11/27,,,read,,,,1,,,0,,,,,
25459784,Viernes o los limbos del Pacífico | El Rey de los Alisos | Los meteoros,Michel Tournier,"Tournier, Michel",,"=""""","=""""",3,3.92,ALFAGUARA,Kindle Edition,1014,2012,,,2021/11/27,,,read,,,,1,,,0,,,,,
32727527,El espíritu de la ciencia-ficción,Roberto Bolaño,"Bolaño, Roberto",,"=""""","=""""",5,3.43,ALFAGUARA,Kindle Edition,185,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
32331291,"Falcó (Falcó, #1)",Arturo Pérez-Reverte,"Pérez-Reverte, Arturo",,"=""""","=""""",5,3.71,Alfaguara,Kindle Edition,296,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
9441884,Treasure Island,Robert Louis Stevenson,"Stevenson, Robert Louis",,"=""""","=""""",5,3.84,,Kindle Edition,,,1883,,2021/11/27,,,read,,,,1,,,0,,,,,
8410768,Robinson Crusoe,Daniel Defoe,"Defoe, Daniel",,"=""""","=""""",5,3.68,,Kindle Edition,278,2014,1719,,2021/11/27,,,read,,,,1,,,0,,,,,
16192710,A Guide to the Project Management Body of Knowledge (PMBOK® Guide),Project Management Institute,"Institute, Project Management",,"=""1935589679""","=""9781935589679""",4,3.69,Project Management Institute,Paperback,589,2013,1995,,2021/11/27,,,read,,,,1,,,0,,,,,
18294547,PMP Exam Prep: Rita's Course in a Book for Passing the PMP Exam,Rita Mulcahy,"Mulcahy, Rita",,"=""1932735658""","=""9781932735659""",4,4.31,RMC Publications,Paperback,611,2013,1999,,2021/11/27,,,read,,,,1,,,0,,,,,
32813144,Los años sabandijas,Xavier Velasco,"Velasco, Xavier",,"=""""","=""""",5,3.34,Planeta México,Kindle Edition,396,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
32855969,El salvaje,Guillermo Arriaga,"Arriaga, Guillermo",,"=""""","=""""",5,4.43,Alfaguara,Kindle Edition,624,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
31866147,Tan poca vida,Hanya Yanagihara,"Yanagihara, Hanya",,"=""""","=""""",3,4.31,LUMEN,Kindle Edition,864,2016,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
22030044,Mi vida querida,Alice Munro,"Munro, Alice",Eugenia Vázquez Nacarino,"=""""","=""""",3,3.75,Vintage Espanol,Kindle Edition,336,2014,2012,,2021/11/27,,,read,,,,1,,,0,,,,,
28037631,Grandes pechos amplias caderas,Mo Yan,"Yan, Mo",Mariano Peyrou,"=""""","=""""",4,3.80,Kailas Editorial,Kindle Edition,836,2007,1996,,2021/11/27,,,read,,,,1,,,0,,,,,
19401195,Demasiada felicidad,Alice Munro,"Munro, Alice",,"=""""","=""""",2,3.83,FLASH,Kindle Edition,344,2013,2009,,2021/11/27,,,read,,,,1,,,0,,,,,
33668792,El clan del SORGO ROJO (Kailas Ficción nº 22),Mo Yan,"Yan, Mo",Blas Piñero Martínez,"=""""","=""""",4,3.77,Kailas Editorial,Kindle Edition,571,2016,1987,,2021/11/27,,,read,,,,1,,,0,,,,,
25219636,Charlotte,David Foenkinos,"Foenkinos, David",,"=""""","=""""",3,4.27,ALFAGUARA,Kindle Edition,216,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
36118900,La ronda y otras notas rojas,J.M.G. Le Clézio,"Clézio, J.M.G. Le",,"=""""","=""""",4,3.49,Océano,Kindle Edition,236,2016,1982,,2021/11/27,,,read,,,,1,,,0,,,,,
24553333,This Is Not a Photo Opportunity: The Street Art of Banksy,Martin Bull,"Bull, Martin",,"=""""","=""""",5,3.66,PM Press,Kindle Edition,176,2015,2014,,2021/11/27,,,read,,,,1,,,0,,,,,
32597818,33 revoluciones,Canek  Sánchez Guevara,"Guevara, Canek Sánchez",,"=""""","=""""",5,3.52,Alfaguara,Kindle Edition,256,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
29967261,Rabos de lagartija,Juan Marsé,"Marsé, Juan",,"=""""","=""""",4,3.59,DEBOLS!LLO,Kindle Edition,360,2016,2000,,2021/11/27,,,read,,,,1,,,0,,,,,
19206068,Caligrafía de los sueños,Juan Marsé,"Marsé, Juan",,"=""""","=""""",3,3.51,LUMEN,Kindle Edition,436,2011,2011,,2021/11/27,,,read,,,,1,,,0,,,,,
28368655,El hijo,Philipp Meyer,"Meyer, Philipp",,"=""""","=""""",4,4.01,LITERATURA RANDOM HOUSE,Kindle Edition,689,2015,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
34032065,Mi nombre era Eileen,Ottessa Moshfegh,"Moshfegh, Ottessa",Damià Alou,"=""""","=""""",3,3.56,ALFAGUARA,Kindle Edition,280,2017,2015,,2021/11/27,,,read,,,,1,,,0,,,,,
23521890,Al límite,Thomas Pynchon,"Pynchon, Thomas",Vicente Campos,"=""""","=""9788483839553""",4,3.58,Tusquets Editores,ebook,496,2014,2013,,2021/11/27,,,read,,,,1,,,0,,,,,
32674128,El Danubio,Claudio Magris,"Magris, Claudio",Joaquín Jordá,"=""""","=""""",3,3.89,Anagrama,Kindle Edition,384,2016,1986,,2021/11/27,,,read,,,,1,,,0,,,,,
30046315,Moonglow,Michael Chabon,"Chabon, Michael",,"=""""","=""""",4,3.81,Harper,Kindle Edition,449,2016,2016,,2021/11/27,,,read,,,,1,,,0,,,,,
